ASGS_Structure,Census_Code_2021,AGSS_Code_2021,Census_Name_2021,Area sqkm
ILOC,ILOC10100204,10100204,Dubbo - Surrounds,3734.9198
ILOC,ILOC10100205,10100205,Dubbo - West,14.1141
ILOC,ILOC10100301,10100301,Gilgandra,4442.6569
ILOC,ILOC10100401,10100401,Narromine,13.455
ILOC,ILOC10100402,10100402,Narromine - Surrounds,5940.8219
ILOC,ILOC10100403,10100403,Trangie,1.9766
ILOC,ILOC10100501,10100501,Parkes,17.0228
ILOC,ILOC10100502,10100502,Parkes - Surrounds,5632.254
ILOC,ILOC10100503,10100503,Peak Hill,3.6436
ILOC,ILOC10100601,10100601,Warren,9681.2509
ILOC,ILOC10100701,10100701,Coonabarabran,11.0219
ILOC,ILOC10100702,10100702,Coonabarabran - Surrounds,10463.1112
ILOC,ILOC10100801,10100801,Wellington,9.3292
ILOC,ILOC10100802,10100802,Wellington - Surrounds,4102.1768
ILOC,ILOC10200101,10200101,Armidale,3760.1185
ILOC,ILOC10200201,10200201,Glen Innes,5479.977
ILOC,ILOC10200301,10200301,Gunnedah,33.352
ILOC,ILOC10200302,10200302,Gunnedah - Surrounds,4907.9365
ILOC,ILOC10200401,10200401,Guyra,4675.7858
ILOC,ILOC10200402,10200402,Tingha,2.404
ILOC,ILOC10200501,10200501,Gwydir,8788.6174
ILOC,ILOC10200502,10200502,Inverell,8646.8927
ILOC,ILOC10200601,10200601,Liverpool Plains,5061.887
ILOC,ILOC10200602,10200602,Quirindi,9.78
ILOC,ILOC10200603,10200603,Walhallow Reserve (Carooma),0.7243
ILOC,ILOC10200604,10200604,Werris Creek,5.4511
ILOC,ILOC10200701,10200701,Moree - North,3.7889
ILOC,ILOC10200702,10200702,Moree - South,8.5969
ILOC,ILOC10200703,10200703,Moree - West,23.4059
ILOC,ILOC10200704,10200704,Stanley Village,3.5093
ILOC,ILOC10200801,10200801,Boggabilla,4.2486
ILOC,ILOC10200802,10200802,Moree Plains,17478.1385
ILOC,ILOC10200803,10200803,Mungindi,2.2911
ILOC,ILOC10200804,10200804,Toomelah,799.2273
ILOC,ILOC10200901,10200901,Muswellbrook,11.8912
ILOC,ILOC10200902,10200902,Muswellbrook - Surrounds,3392.9929
ILOC,ILOC10201001,10201001,Narrabri,15.0958
ILOC,ILOC10201002,10201002,Narrabri - Surrounds,13041.1012
ILOC,ILOC10201003,10201003,Wee Waa,4.5377
ILOC,ILOC10201101,10201101,Tamworth,240.7449
ILOC,ILOC10201102,10201102,Tamworth - Surrounds,8980.4841
ILOC,ILOC10201201,10201201,Jubullum Village,0.9837
ILOC,ILOC10201202,10201202,Tenterfield,7323.3235
ILOC,ILOC10201301,10201301,Upper Hunter,8067.5327
ILOC,ILOC10201401,10201401,Uralla,3094.9609
ILOC,ILOC10201402,10201402,Walcha,6742.5353
ILOC,ILOC10300101,10300101,Bourke,6.5338
ILOC,ILOC10300102,10300102,Bourke - Surrounds,42021.642
ILOC,ILOC10300204,10300204,Barwon Four,0.9134
ILOC,ILOC10300205,10300205,Brewarrina,6.6091
ILOC,ILOC10300206,10300206,Brewarrina - Surrounds,18502.7998
ILOC,ILOC10300207,10300207,Goodooga,1.4455
ILOC,ILOC10300301,10300301,Cobar,45547.4194
ILOC,ILOC10300302,10300302,Murrin Bridge,3.9786
ILOC,ILOC10300401,10300401,Coonamble,10.1731
ILOC,ILOC10300402,10300402,Coonamble - Surrounds,9613.0001
ILOC,ILOC10300403,10300403,Gulargambone,5.4223
ILOC,ILOC10300501,10300501,Broken Hill,170.1153
ILOC,ILOC10300503,10300503,Menindee,7.6491
ILOC,ILOC10300505,10300505,Broken Hill - Surrounds,146673.5859
ILOC,ILOC10300506,10300506,Wilcannia,3.4967
ILOC,ILOC10300601,10300601,Collarenebri,1.1145
ILOC,ILOC10300602,10300602,Gingie Reserve,1.6608
ILOC,ILOC10300603,10300603,Lightning Ridge,2.9268
ILOC,ILOC10300605,10300605,Walgett,5.7855
ILOC,ILOC10300608,10300608,Namoi Reserve,0.7963
ILOC,ILOC10300609,10300609,Walgett - Surrounds,23300.4275
ILOC,ILOC10400101,10400101,Bagotville,80.2488
ILOC,ILOC10400102,10400102,Ballina,25.528
ILOC,ILOC10400103,10400103,Ballina - Surrounds,374.778
ILOC,ILOC10400201,10400201,Byron,568.1142
ILOC,ILOC10400301,10400301,Cessnock - Bellbird - Aberdare,20.6492
ILOC,ILOC10400302,10400302,Cessnock - Surrounds,1934.3087
ILOC,ILOC10400303,10400303,Kurri Kurri - Weston,13.2501
ILOC,ILOC10400401,10400401,Baryulgil - Malabugilmah,1984.8335
ILOC,ILOC10400402,10400402,Clarence Valley,5774.9858
ILOC,ILOC10400403,10400403,Grafton,581.4799
ILOC,ILOC10400404,10400404,Yamba,8.8924
ILOC,ILOC10400405,10400405,Yamba - Surrounds,2105.8986
ILOC,ILOC10400501,10400501,Bellingen,1620.8348
ILOC,ILOC10400502,10400502,Bowraville,2.2294
ILOC,ILOC10400503,10400503,Coffs Harbour,1139.6076
ILOC,ILOC10400504,10400504,Macksville,15.8438
ILOC,ILOC10400505,10400505,Nambucca - Surrounds,1441.7236
ILOC,ILOC10400506,10400506,Nambucca Heads,11.1453
ILOC,ILOC10400507,10400507,Sawtell,13.2251
ILOC,ILOC10400601,10400601,Dungog,2249.9983
ILOC,ILOC10400602,10400602,Gloucester,2933.8676
ILOC,ILOC10400701,10400701,Gosford - East,112.577
ILOC,ILOC10400702,10400702,Gosford - West,828.6396
ILOC,ILOC10400801,10400801,Bulahdelah,3313.0092
ILOC,ILOC10400802,10400802,Forster,15.2601
ILOC,ILOC10400803,10400803,Tuncurry,9.0917
ILOC,ILOC10400901,10400901,Kempsey,12.1984
ILOC,ILOC10400902,10400902,Kempsey - Surrounds,2213.6253
ILOC,ILOC10400903,10400903,Mirriwinni Gardens - Bellbrook,1583.1199
ILOC,ILOC10400904,10400904,Old Burnt - New Burnt Bridge - Greenhill,43.9162
ILOC,ILOC10400905,10400905,South West Rocks,15.5227
ILOC,ILOC10401001,10401001,Kyogle,3251.5576
ILOC,ILOC10401002,10401002,Muli Muli - Woodenbong,300.2096
ILOC,ILOC10401201,10401201,Goonellabah,25.2269
ILOC,ILOC10401202,10401202,Lismore - North,64.0395
ILOC,ILOC10401203,10401203,Lismore - South,78.9964
ILOC,ILOC10401204,10401204,Lismore - Surrounds,1134.2285
ILOC,ILOC10401301,10401301,Maitland,388.5306
ILOC,ILOC10401401,10401401,Newcastle - Inner City,57.1824
ILOC,ILOC10401402,10401402,Newcastle - Outer West,101.8904
ILOC,ILOC10401403,10401403,Throsby,29.6388
ILOC,ILOC10401501,10401501,Hastings,3621.0739
ILOC,ILOC10401502,10401502,Port Macquarie,54.4223
ILOC,ILOC10401503,10401503,Wauchope,12.2732
ILOC,ILOC10401601,10401601,Karuah,3.0402
ILOC,ILOC10401602,10401602,Medowie,21.1045
ILOC,ILOC10401603,10401603,Nelson Bay,19.0109
ILOC,ILOC10401604,10401604,Port Stephens - Surrounds,820.5175
ILOC,ILOC10401605,10401605,Raymond Terrace,30.8188
ILOC,ILOC10401701,10401701,Casino,66.559
ILOC,ILOC10401702,10401702,Coraki,3.0021
ILOC,ILOC10401703,10401703,Richmond Valley exc. Casino,2991.0462
ILOC,ILOC10401801,10401801,Singleton,4348.5749
ILOC,ILOC10401901,10401901,Purfleet,7.5225
ILOC,ILOC10401902,10401902,Taree,55.7552
ILOC,ILOC10401903,10401903,Taree - Surrounds,3670.6672
ILOC,ILOC10401904,10401904,Wingham,7.2557
ILOC,ILOC10402001,10402001,Murwillumbah,1058.2189
ILOC,ILOC10402002,10402002,Tweed Coast,129.0023
ILOC,ILOC10402003,10402003,Tweed Heads,120.5641
ILOC,ILOC10402201,10402201,Lake Macquarie - East,84.4429
ILOC,ILOC10402202,10402202,Lake Macquarie - North,155.4671
ILOC,ILOC10402203,10402203,Lake Macquarie - West,352.9906
ILOC,ILOC10402301,10402301,Wyong - North-East,181.2417
ILOC,ILOC10402302,10402302,Wyong - South-West,612.2752
ILOC,ILOC10500101,10500101,Albury - East,156.268
ILOC,ILOC10500102,10500102,Albury - West,197.2793
ILOC,ILOC10500201,10500201,Balranald,3.5294
ILOC,ILOC10500202,10500202,Balranald - Wentworth - Surrounds,49739.3408
ILOC,ILOC10500203,10500203,Coomealla,0.8278
ILOC,ILOC10500204,10500204,Dareton,2.447
ILOC,ILOC10500205,10500205,Wentworth,4.6048
ILOC,ILOC10500301,10500301,Bathurst,3809.6
ILOC,ILOC10500401,10500401,Blayney - Cabonne,6735.0681
ILOC,ILOC10500501,10500501,Carrathool - Murrumbidgee - Surrounds,20426.5561
ILOC,ILOC10500502,10500502,Darlington Point,4.3483
ILOC,ILOC10500503,10500503,Hillston,6.3583
ILOC,ILOC10500601,10500601,Central Murray,33818.6148
ILOC,ILOC10500701,10500701,Coolamon - Temora - West Wyalong,16807.2401
ILOC,ILOC10500801,10500801,Cootamundra,1656.1222
ILOC,ILOC10500901,10500901,Cowra,2897.876
ILOC,ILOC10501001,10501001,Deniliquin,143.2081
ILOC,ILOC10501002,10501002,Murray,4342.8234
ILOC,ILOC10501101,10501101,Forbes,4227.7726
ILOC,ILOC10501201,10501201,Griffith,1571.1699
ILOC,ILOC10501202,10501202,Leeton,1190.1672
ILOC,ILOC10501301,10501301,Gundagai - Junee - Harden,6252.0815
ILOC,ILOC10501401,10501401,Condobolin,8.7273
ILOC,ILOC10501402,10501402,Lachlan,15844.0336
ILOC,ILOC10501403,10501403,Lake Cargelligo,6.0893
ILOC,ILOC10501501,10501501,Lithgow,5082.7818
ILOC,ILOC10501502,10501502,Oberon,3174.5829
ILOC,ILOC10501601,10501601,Mudgee,10961.8425
ILOC,ILOC10501701,10501701,Narrandera,3809.1326
ILOC,ILOC10501801,10501801,Bletchington,5.3278
ILOC,ILOC10501802,10501802,Bowen,6.2561
ILOC,ILOC10501803,10501803,Calare,8.2041
ILOC,ILOC10501804,10501804,Glenroi,3.6048
ILOC,ILOC10501805,10501805,Orange - Central,3.4286
ILOC,ILOC10501806,10501806,Orange - Surrounds,249.5658
ILOC,ILOC10501807,10501807,Warrendine - Bloomfield,7.8287
ILOC,ILOC10501901,10501901,Tumut,4654.0518
ILOC,ILOC10502001,10502001,Upper Murray,18640.9476
ILOC,ILOC10502101,10502101,Wagga Wagga - East,21.0978
ILOC,ILOC10502102,10502102,Wagga Wagga - North,9.2653
ILOC,ILOC10502103,10502103,Wagga Wagga - South,25.9164
ILOC,ILOC10502104,10502104,Wagga Wagga - Surrounds,4818.763
ILOC,ILOC10502105,10502105,Wagga Wagga - West,9.5412
ILOC,ILOC10502201,10502201,Young,2643.8843
ILOC,ILOC10600101,10600101,Bega,13.2532
ILOC,ILOC10600102,10600102,Bega - Surrounds,7920.6676
ILOC,ILOC10600103,10600103,Eden,8.161
ILOC,ILOC10600201,10600201,Batemans Bay,94.1611
ILOC,ILOC10600202,10600202,Bodalla,1.0239
ILOC,ILOC10600203,10600203,Eurobodalla,1803.1347
ILOC,ILOC10600204,10600204,Moruya,10.8211
ILOC,ILOC10600205,10600205,Narooma,7.4279
ILOC,ILOC10600206,10600206,Wallaga Lake,5.8371
ILOC,ILOC10600301,10600301,Culburra - Orient Point,7.0568
ILOC,ILOC10600302,10600302,Nowra,26.4977
ILOC,ILOC10600303,10600303,Shoalhaven,4341.3928
ILOC,ILOC10600401,10600401,Queanbeyan,197.1176
ILOC,ILOC10600402,10600402,Snowy - Monaro,20464.4917
ILOC,ILOC10600501,10600501,Goulburn Mulwaree,3123.7583
ILOC,ILOC10600502,10600502,Southern Tablelands,13683.8221
ILOC,ILOC10600503,10600503,Wingecaribee,3074.3569
ILOC,ILOC10700101,10700101,Auburn,32.4768
ILOC,ILOC10700201,10700201,Baulkham Hills,400.4136
ILOC,ILOC10700301,10700301,Bidwill,1.6945
ILOC,ILOC10700302,10700302,Blackett,1.2537
ILOC,ILOC10700303,10700303,Blacktown - North,86.6725
ILOC,ILOC10700304,10700304,Blacktown - South,59.7864
ILOC,ILOC10700305,10700305,Dharruk,0.9417
ILOC,ILOC10700306,10700306,Doonside - Woodcroft,12.857
ILOC,ILOC10700307,10700307,Emerton,0.7055
ILOC,ILOC10700308,10700308,Glendenning,5.6077
ILOC,ILOC10700309,10700309,Hassall Grove - Oakhurst - Plumpton,4.8333
ILOC,ILOC10700310,10700310,Hebersham,1.4996
ILOC,ILOC10700311,10700311,Kings Langley,5.1858
ILOC,ILOC10700312,10700312,Lalor Park,4.3143
ILOC,ILOC10700313,10700313,Lethbridge Park,1.6238
ILOC,ILOC10700314,10700314,Marayong,3.3883
ILOC,ILOC10700315,10700315,Mount Druitt - Whalan,9.0807
ILOC,ILOC10700316,10700316,Parklea - Glenwood - Acacia Gardens,11.3118
ILOC,ILOC10700317,10700317,Quakers Hill,11.2652
ILOC,ILOC10700318,10700318,Rooty Hill,8.4683
ILOC,ILOC10700319,10700319,Shalvey - Willmot,2.4987
ILOC,ILOC10700320,10700320,Tregear - Ropes Crossing,7.1447
ILOC,ILOC10700401,10700401,Blaxland - Glenbrook,15.271
ILOC,ILOC10700402,10700402,Blue Mountains -  Surrounds,818.2783
ILOC,ILOC10700403,10700403,Katoomba,56.2077
ILOC,ILOC10700404,10700404,Lawson,40.8106
ILOC,ILOC10700405,10700405,Springwood,11.8403
ILOC,ILOC10700501,10700501,Botany Bay,16.6527
ILOC,ILOC10700601,10700601,Camden,206.0613
ILOC,ILOC10700701,10700701,Airds,2.3806
ILOC,ILOC10700702,10700702,Ambarvale - Glen Alpine,5.5115
ILOC,ILOC10700703,10700703,Bradbury,3.7338
ILOC,ILOC10700704,10700704,Campbelltown - Surrounds,212.0175
ILOC,ILOC10700705,10700705,Campbelltown - Woodbine - Leumeah,17.3218
ILOC,ILOC10700706,10700706,Claymore - Eagle Vale,10.4406
ILOC,ILOC10700707,10700707,Ingleburn - Denham Court,31.394
ILOC,ILOC10700708,10700708,Macquarie Fields - Glenfield,16.0182
ILOC,ILOC10700709,10700709,Minto,10.3311
ILOC,ILOC10700710,10700710,Raby - St Andrews - Kearns,14.5668
ILOC,ILOC10700711,10700711,Rosemeadow,2.9755
ILOC,ILOC10700712,10700712,Ruse,2.8493
ILOC,ILOC10700713,10700713,St Helens Park,5.1647
ILOC,ILOC10700801,10700801,Bankstown - North-East,16.9344
ILOC,ILOC10700802,10700802,Bankstown - North-West,31.3105
ILOC,ILOC10700803,10700803,Bankstown - South,28.8959
ILOC,ILOC10700804,10700804,Canterbury,33.5634
ILOC,ILOC10700901,10700901,Fairfield - East,37.4007
ILOC,ILOC10700902,10700902,Fairfield - West,91.8865
ILOC,ILOC10701001,10701001,Hawkesbury,2511.8444
ILOC,ILOC10701002,10701002,Hawkesbury - Richmond,54.8385
ILOC,ILOC10701003,10701003,Hawkesbury - Windsor,92.2812
ILOC,ILOC10701101,10701101,Holroyd,41.221
ILOC,ILOC10701201,10701201,Hornsby - Ku-ring-gai,551.6707
ILOC,ILOC10701301,10701301,Hunters Hill - Ryde,46.1915
ILOC,ILOC10701401,10701401,Hurstville,22.7211
ILOC,ILOC10701402,10701402,Kogarah,15.5847
ILOC,ILOC10701501,10701501,Kiama,243.3774
ILOC,ILOC10701502,10701502,Shellharbour,147.4208
ILOC,ILOC10701601,10701601,Leichhardt,10.6577
ILOC,ILOC10701701,10701701,Liverpool - East,114.9564
ILOC,ILOC10701702,10701702,Liverpool - West,159.6396
ILOC,ILOC10701801,10701801,Lord Howe Island,16.2918
ILOC,ILOC10701901,10701901,Marrickville,16.6539
ILOC,ILOC10702001,10702001,Manly - Warringah,163.5578
ILOC,ILOC10702002,10702002,Pittwater,90.6494
ILOC,ILOC10702101,10702101,Parramatta - Central,17.9982
ILOC,ILOC10702102,10702102,Parramatta - North-East,17.9065
ILOC,ILOC10702103,10702103,Parramatta - North-West,13.4695
ILOC,ILOC10702104,10702104,Parramatta - South,11.002
ILOC,ILOC10702201,10702201,Cranebrook - Londonberry,152.9532
ILOC,ILOC10702202,10702202,Glenmore Park,9.233
ILOC,ILOC10702203,10702203,Penrith - Central,19.4126
ILOC,ILOC10702204,10702204,Penrith - Inner East,20.6101
ILOC,ILOC10702205,10702205,Penrith - Outer East,17.5167
ILOC,ILOC10702206,10702206,Penrith - South,182.0992
ILOC,ILOC10702207,10702207,Penrith - West,13.794
ILOC,ILOC10702301,10702301,La Perouse,5.2107
ILOC,ILOC10702302,10702302,Randwick,31.1203
ILOC,ILOC10702401,10702401,Rockdale,33.9677
ILOC,ILOC10702501,10702501,Sutherland Shire - East,195.0311
ILOC,ILOC10702502,10702502,Sutherland Shire - West,101.2199
ILOC,ILOC10702601,10702601,Alexandria - Darlington - Waterloo,10.9069
ILOC,ILOC10702602,10702602,Darlinghurst - Paddington - Surry Hills,6.5893
ILOC,ILOC10702603,10702603,Glebe - Prymont - The Rocks,8.0837
ILOC,ILOC10702604,10702604,Redfern,0.7817
ILOC,ILOC10702701,10702701,Ashfield,8.2829
ILOC,ILOC10702702,10702702,Burwood,7.1282
ILOC,ILOC10702703,10702703,Canada Bay,19.9117
ILOC,ILOC10702704,10702704,Strathfield,13.5779
ILOC,ILOC10702801,10702801,Lane Cove - Willoughby,32.9685
ILOC,ILOC10702802,10702802,Mosman - North Sydney,19.0774
ILOC,ILOC10702901,10702901,Wollondilly,3390.8841
ILOC,ILOC10703001,10703001,Wollongong,404.1
ILOC,ILOC10703101,10703101,Waverley,9.3506
ILOC,ILOC10703102,10703102,Woollahra,12.2789
ILOC,ILOC19499494,19499494,No usual address (NSW),0
ILOC,ILOC19799797,19799797,Migratory - Offshore - Shipping (NSW),0
ILOC,ILOC20100101,20100101,Keilor,59.1766
ILOC,ILOC20100102,20100102,Sunshine,64.2225
ILOC,ILOC20100201,20100201,Cardinia,1283.289
ILOC,ILOC20100301,20100301,Craigieburn - Sunbury,459.4733
ILOC,ILOC20100401,20100401,Cranbourne,71.9443
ILOC,ILOC20100402,20100402,Hallam - Berwick - Pearcedale,337.4844
ILOC,ILOC20100501,20100501,Chelsea,91.3676
ILOC,ILOC20100502,20100502,Frankston - East,65.276
ILOC,ILOC20100503,20100503,Frankston - West,64.3221
ILOC,ILOC20100601,20100601,Greater Dandenong,129.5466
ILOC,ILOC20100701,20100701,Wantrina - Rowville - Ferntree Gully,118.3018
ILOC,ILOC20100801,20100801,Maribyrnong,31.2258
ILOC,ILOC20100802,20100802,Moonee Valley,43.1278
ILOC,ILOC20100901,20100901,Maroondah,61.4097
ILOC,ILOC20101001,20101001,Bayside,37.2111
ILOC,ILOC20101002,20101002,Boroondara,60.0159
ILOC,ILOC20101003,20101003,Glen Eira,64.3418
ILOC,ILOC20101101,20101101,Heidelberg,32.6275
ILOC,ILOC20101102,20101102,Manningham,115.0277
ILOC,ILOC20101103,20101103,Nillumbik,432.2642
ILOC,ILOC20101104,20101104,Watsonia,29.9858
ILOC,ILOC20101201,20101201,Melbourne - Central,37.5558
ILOC,ILOC20101202,20101202,Port Phillip,20.6141
ILOC,ILOC20101203,20101203,Yarra,19.5421
ILOC,ILOC20101301,20101301,Melton,527.5374
ILOC,ILOC20101401,20101401,Mount Waverley,32.2379
ILOC,ILOC20101402,20101402,Oakleigh,21.3377
ILOC,ILOC20101403,20101403,Wheelers Hill,27.9073
ILOC,ILOC20101501,20101501,Broadmeadows,44.3755
ILOC,ILOC20101502,20101502,Brunswick,10.6509
ILOC,ILOC20101503,20101503,Coburg,18.2677
ILOC,ILOC20101504,20101504,Moreland - North,22.0336
ILOC,ILOC20101601,20101601,Mornington - East,214.6345
ILOC,ILOC20101602,20101602,Mornington - South,423.4201
ILOC,ILOC20101603,20101603,Mornington - West,86.1135
ILOC,ILOC20101701,20101701,Northcote,14.0275
ILOC,ILOC20101702,20101702,Preston,39.4437
ILOC,ILOC20101703,20101703,Whittlesea,489.6938
ILOC,ILOC20101801,20101801,Box Hill,21.5881
ILOC,ILOC20101802,20101802,Nunawading - East,21.5122
ILOC,ILOC20101803,20101803,Nunawading - West,21.1754
ILOC,ILOC20101901,20101901,Altona,62.2158
ILOC,ILOC20101902,20101902,Tarneit - Hoppers Crossing,129.4767
ILOC,ILOC20101903,20101903,Werribee - Whyndam Vale,414.6423
ILOC,ILOC20102001,20102001,Yarra Ranges,2461.5792
ILOC,ILOC20200101,20200101,Ballarat,1200.4105
ILOC,ILOC20200201,20200201,Baw Baw,3996.3353
ILOC,ILOC20200301,20200301,Ascot - White Hills,67.7769
ILOC,ILOC20200302,20200302,Bendigo,16.0796
ILOC,ILOC20200303,20200303,Bendigo - Surrounds,3050.3027
ILOC,ILOC20200304,20200304,Eaglehawk,32.9308
ILOC,ILOC20200305,20200305,East Bendigo,30.3518
ILOC,ILOC20200306,20200306,Maiden Gully - Kangaroo Flats,83.8904
ILOC,ILOC20200401,20200401,Campaspe - West,3463.4021
ILOC,ILOC20200402,20200402,Echuca,49.3981
ILOC,ILOC20200403,20200403,Kyabram,996.4597
ILOC,ILOC20200404,20200404,Moira,4045.9201
ILOC,ILOC20200405,20200405,Shepparton,2378.6861
ILOC,ILOC20200501,20200501,Castlemaine - Kerang,22169.681
ILOC,ILOC20200601,20200601,Geelong - Queenscliff,1256.6038
ILOC,ILOC20200701,20200701,Bairnsdale,155.0115
ILOC,ILOC20200702,20200702,East Gippsland,21556.1072
ILOC,ILOC20200703,20200703,Lake Tyers,2.0886
ILOC,ILOC20200704,20200704,Wellington (Vic.),10044.7738
ILOC,ILOC20200801,20200801,Moe - Yallourn,343.0123
ILOC,ILOC20200802,20200802,Morwell,85.4861
ILOC,ILOC20200803,20200803,Traralgon - Churchill,946.1959
ILOC,ILOC20200901,20200901,Macedon Ranges,1760.4647
ILOC,ILOC20200902,20200902,Moorabool,2085.4242
ILOC,ILOC20201001,20201001,Mildura,22081.9206
ILOC,ILOC20201101,20201101,Bass Coast,1034.7547
ILOC,ILOC20201102,20201102,South Gippsland,3389.3439
ILOC,ILOC20201201,20201201,Corangamite - Golden Plains,12135.4584
ILOC,ILOC20201202,20201202,Framlingham,3.0497
ILOC,ILOC20201203,20201203,Moyne - Ararat - Pyrenees,13072.1719
ILOC,ILOC20201301,20201301,Glenelg North - Heywood,6121.4257
ILOC,ILOC20201302,20201302,Portland,63.985
ILOC,ILOC20201303,20201303,Southern Grampians,6760.9807
ILOC,ILOC20201401,20201401,Swan Hill,15.5557
ILOC,ILOC20201402,20201402,Swan Hill  - Robinvale,1119.2312
ILOC,ILOC20201403,20201403,Swan Hill  - Surrounds,4932.9783
ILOC,ILOC20201501,20201501,Benalla,24.2709
ILOC,ILOC20201502,20201502,Strathbogie - Mansfield - Murimbindi,13589.2457
ILOC,ILOC20201601,20201601,Wallan - Seymour,2737.4083
ILOC,ILOC20201701,20201701,Warrnambool,182.6156
ILOC,ILOC20201801,20201801,Wimmera,33955.3042
ILOC,ILOC20201901,20201901,Alpine - Towong - Indigo,13548.4182
ILOC,ILOC20201902,20201902,Wangaratta,3645.1096
ILOC,ILOC20201903,20201903,Wodonga,433.0021
ILOC,ILOC29499494,29499494,No usual address (Vic.),0
ILOC,ILOC29799797,29799797,Migratory - Offshore - Shipping (Vic.),0
ILOC,ILOC30100101,30100101,Beaudesert - Boonah,4251.8807
ILOC,ILOC30100201,30100201,Brisbane City - Inner East,46.6814
ILOC,ILOC30100202,30100202,Brisbane City - Inner North,18.7263
ILOC,ILOC30100203,30100203,Brisbane City - Inner North-West,78.6166
ILOC,ILOC30100204,30100204,Brisbane City - Inner South,9.8168
ILOC,ILOC30100205,30100205,Brisbane City - Inner South-West,35.9943
ILOC,ILOC30100207,30100207,Brisbane City - Outer North,244.2783
ILOC,ILOC30100208,30100208,Brisbane City - Outer South,171.4061
ILOC,ILOC30100209,30100209,Brisbane City - Outer West,375.852
ILOC,ILOC30100210,30100210,Inala - Richlands,10.8743
ILOC,ILOC30100211,30100211,Wacol - Doolandella - Forest Lake,34.0941
ILOC,ILOC30100212,30100212,Brisbane City - Outer East,135.0789
ILOC,ILOC30100213,30100213,Moreton Bay Islands,188.1811
ILOC,ILOC30100302,30100302,Bribie - Beachmere,255.4465
ILOC,ILOC30100303,30100303,Caboolture,839.742
ILOC,ILOC30100304,30100304,Narangba - Burpengary,172.4129
ILOC,ILOC30100401,30100401,Caloundra,1039.8549
ILOC,ILOC30100501,30100501,Esk - Kilcoy,5370.6539
ILOC,ILOC30100601,30100601,Gatton,1576.7593
ILOC,ILOC30100602,30100602,Laidley,695.0257
ILOC,ILOC30100702,30100702,Broadbeach - Burleigh,33.6726
ILOC,ILOC30100703,30100703,Coolangatta,34.9326
ILOC,ILOC30100704,30100704,Gold Coast - North,40.6695
ILOC,ILOC30100705,30100705,Gold Coast Hinterland,303.6558
ILOC,ILOC30100706,30100706,Mudgeeraba - Tallebudgera,189.0406
ILOC,ILOC30100707,30100707,Nerang,123.1535
ILOC,ILOC30100708,30100708,Ormeau - Oxenford,519.8605
ILOC,ILOC30100709,30100709,Robina,33.6326
ILOC,ILOC30100710,30100710,Southport,35.0565
ILOC,ILOC30100711,30100711,Surfers Paradise,19.7118
ILOC,ILOC30100802,30100802,Ipswich,974.5118
ILOC,ILOC30100803,30100803,Springfield - Redbank,103.5925
ILOC,ILOC30100901,30100901,Browns Plains,22.9421
ILOC,ILOC30100902,30100902,Kingston,8.3457
ILOC,ILOC30100903,30100903,Logan - Surrounds,888.0805
ILOC,ILOC30100904,30100904,Loganlea,11.3071
ILOC,ILOC30100905,30100905,Marsden,17.6279
ILOC,ILOC30100906,30100906,Woodridge,9.83
ILOC,ILOC30101001,30101001,Maroochy,1177.2738
ILOC,ILOC30101101,30101101,Noosa,868.7823
ILOC,ILOC30101201,30101201,Pine Rivers - East,104.8537
ILOC,ILOC30101202,30101202,Pine Rivers - West,668.541
ILOC,ILOC30101301,30101301,Redcliffe,38.2742
ILOC,ILOC30101402,30101402,Minjerribah (North Stradbroke Island),277.1095
ILOC,ILOC30101403,30101403,Redland,260.0577
ILOC,ILOC30300101,30300101,Aurukun,7423.9891
ILOC,ILOC30300201,30300201,Cape York Wilderness,107592.2006
ILOC,ILOC30300202,30300202,Coen,2.1451
ILOC,ILOC30300203,30300203,Laura,11.2052
ILOC,ILOC30300301,30300301,Cooktown,24.4864
ILOC,ILOC30300401,30300401,Hope Vale,1111.7099
ILOC,ILOC30300501,30300501,Kowanyama,2555.3325
ILOC,ILOC30300601,30300601,Lockhart River,4200.782
ILOC,ILOC30300701,30300701,Mapoon,15.2735
ILOC,ILOC30300702,30300702,Napranum,2.0387
ILOC,ILOC30300703,30300703,Weipa,15.8036
ILOC,ILOC30300801,30300801,Bamaga and Surrounds,500.6632
ILOC,ILOC30300802,30300802,Injinoo,894.0024
ILOC,ILOC30300803,30300803,New Mapoon,98.6618
ILOC,ILOC30300804,30300804,Seisia,1.955
ILOC,ILOC30300805,30300805,Umagico,51.42
ILOC,ILOC30300901,30300901,Pormpuraaw,4395.3654
ILOC,ILOC30400101,30400101,Boulia,60906.4695
ILOC,ILOC30400102,30400102,Diamantina,94722.429
ILOC,ILOC30400103,30400103,Winton,53813.4826
ILOC,ILOC30400201,30400201,Carpentaria exc. Doomadgee,113178.7269
ILOC,ILOC30400202,30400202,Doomadgee,4.9976
ILOC,ILOC30400203,30400203,Mornington,1247.6932
ILOC,ILOC30400204,30400204,Normanton,12.1609
ILOC,ILOC30400301,30400301,Cloncurry - McKinlay,88708.0584
ILOC,ILOC30400401,30400401,Camooweal,2.6885
ILOC,ILOC30400402,30400402,Mount Isa exc. Camooweal,36146.5111
ILOC,ILOC30500101,30500101,Banana - North,14728.9773
ILOC,ILOC30500102,30500102,Banana - South,13806.4238
ILOC,ILOC30500103,30500103,Biloela,14.7854
