ASGS_Structure,Census_Code_2021,AGSS_Code_2021,Census_Name_2021,Area sqkm
SA1,12602159001,12602159001,12602159001,0.2086
SA1,12602159002,12602159002,12602159002,0.2472
SA1,12602159003,12602159003,12602159003,0.1428
SA1,12602159004,12602159004,12602159004,0.1699
SA1,12602159005,12602159005,12602159005,0.273
SA1,12602159006,12602159006,12602159006,0.1956
SA1,12602159007,12602159007,12602159007,0.1838
SA1,12602159008,12602159008,12602159008,0.0985
SA1,12602172201,12602172201,12602172201,0.1324
SA1,12602172202,12602172202,12602172202,0.12
SA1,12602172203,12602172203,12602172203,0.1733
SA1,12602172204,12602172204,12602172204,0.115
SA1,12602172205,12602172205,12602172205,0.1609
SA1,12602172206,12602172206,12602172206,0.161
SA1,12602172207,12602172207,12602172207,0.0965
SA1,12602172208,12602172208,12602172208,0.1626
SA1,12602172209,12602172209,12602172209,0.1632
SA1,12602172210,12602172210,12602172210,0.1477
SA1,12602172211,12602172211,12602172211,0.2072
SA1,12602172212,12602172212,12602172212,0.1905
SA1,12602172213,12602172213,12602172213,0.2895
SA1,12602172214,12602172214,12602172214,0.3101
SA1,12602172215,12602172215,12602172215,0.0973
SA1,12602172301,12602172301,12602172301,0.0937
SA1,12602172302,12602172302,12602172302,0.102
SA1,12602172303,12602172303,12602172303,0.2194
SA1,12602172304,12602172304,12602172304,0.035
SA1,12602172305,12602172305,12602172305,0.042
SA1,12602172306,12602172306,12602172306,0.1246
SA1,12602172307,12602172307,12602172307,0.1482
SA1,12602172308,12602172308,12602172308,0.0595
SA1,12602172309,12602172309,12602172309,0.1903
SA1,12602172310,12602172310,12602172310,0.1493
SA1,12602172311,12602172311,12602172311,0.1532
SA1,12602172312,12602172312,12602172312,0.1641
SA1,12602172313,12602172313,12602172313,0.0996
SA1,12602172314,12602172314,12602172314,0.1411
SA1,12602172315,12602172315,12602172315,0.1367
SA1,12602172316,12602172316,12602172316,0.0936
SA1,12602172317,12602172317,12602172317,0.1875
SA1,12602172318,12602172318,12602172318,0.041
SA1,12602172319,12602172319,12602172319,0.1365
SA1,12602172320,12602172320,12602172320,0.0297
SA1,12602172321,12602172321,12602172321,0.1947
SA1,12602172322,12602172322,12602172322,0.3214
SA1,12602172323,12602172323,12602172323,0.1795
SA1,12602172324,12602172324,12602172324,0.1276
SA1,12602172325,12602172325,12602172325,0.1068
SA1,12602172326,12602172326,12602172326,0.152
SA1,12602172327,12602172327,12602172327,0.0658
SA1,12602172328,12602172328,12602172328,0.0677
SA1,12602172329,12602172329,12602172329,0.1429
SA1,12602172330,12602172330,12602172330,0.0683
SA1,12602172331,12602172331,12602172331,0.0608
SA1,12602172332,12602172332,12602172332,0.2366
SA1,12602172333,12602172333,12602172333,0.1647
SA1,12602172334,12602172334,12602172334,0.1339
SA1,12602172335,12602172335,12602172335,0.1243
SA1,12602172336,12602172336,12602172336,0.0783
SA1,12602172337,12602172337,12602172337,0.1561
SA1,12602172338,12602172338,12602172338,0.0769
SA1,12602172339,12602172339,12602172339,0.1562
SA1,12602172340,12602172340,12602172340,0.1468
SA1,12602172341,12602172341,12602172341,0.1847
SA1,12602172401,12602172401,12602172401,0.1099
SA1,12602172402,12602172402,12602172402,0.1335
SA1,12602172403,12602172403,12602172403,0.2306
SA1,12602172404,12602172404,12602172404,0.0455
SA1,12602172405,12602172405,12602172405,0.0365
SA1,12602172406,12602172406,12602172406,0.2189
SA1,12602172407,12602172407,12602172407,0.1219
SA1,12602172408,12602172408,12602172408,0.2406
SA1,12602172409,12602172409,12602172409,0.0747
SA1,12602172410,12602172410,12602172410,0.1111
SA1,12602172411,12602172411,12602172411,0.1853
SA1,12602172412,12602172412,12602172412,0.084
SA1,12602172413,12602172413,12602172413,0.125
SA1,12602172414,12602172414,12602172414,0.182
SA1,12602172415,12602172415,12602172415,0.0164
SA1,12602172416,12602172416,12602172416,0.1351
SA1,12602172417,12602172417,12602172417,0.1157
SA1,12602172418,12602172418,12602172418,0.1184
SA1,12602172419,12602172419,12602172419,0.0875
SA1,12602172420,12602172420,12602172420,0.0312
SA1,12602172421,12602172421,12602172421,0.1421
SA1,12602172422,12602172422,12602172422,0.0256
SA1,12602172423,12602172423,12602172423,0.192
SA1,12602172424,12602172424,12602172424,0.1726
SA1,12602172425,12602172425,12602172425,0.0893
SA1,12602172426,12602172426,12602172426,0.1984
SA1,12602172427,12602172427,12602172427,0.1592
SA1,12602172428,12602172428,12602172428,0.0272
SA1,12602172429,12602172429,12602172429,0.1414
SA1,12602172430,12602172430,12602172430,0.032
SA1,12602172431,12602172431,12602172431,0.1905
SA1,12602172432,12602172432,12602172432,0.1561
SA1,12602172433,12602172433,12602172433,0.7727
SA1,12602172434,12602172434,12602172434,0.1363
SA1,12602172435,12602172435,12602172435,0.0768
SA1,12602172436,12602172436,12602172436,0.0536
SA1,12602172437,12602172437,12602172437,0.2155
SA1,12602172438,12602172438,12602172438,0.1191
SA1,12602172439,12602172439,12602172439,0.0895
SA1,12602172440,12602172440,12602172440,0.1408
SA1,12602172441,12602172441,12602172441,0.1317
SA1,12602172442,12602172442,12602172442,0.0436
SA1,12602172501,12602172501,12602172501,0.1107
SA1,12602172502,12602172502,12602172502,0.0097
SA1,12602172503,12602172503,12602172503,0.119
SA1,12602172504,12602172504,12602172504,0.0134
SA1,12602172505,12602172505,12602172505,0.1399
SA1,12602172506,12602172506,12602172506,0.0208
SA1,12602172507,12602172507,12602172507,0.0093
SA1,12602172508,12602172508,12602172508,0.0137
SA1,12602172509,12602172509,12602172509,0.1075
SA1,12602172510,12602172510,12602172510,0.0859
SA1,12602172511,12602172511,12602172511,0.0213
SA1,12602172512,12602172512,12602172512,0.0201
SA1,12602172513,12602172513,12602172513,0.0319
SA1,12602172514,12602172514,12602172514,0.009
SA1,12602172515,12602172515,12602172515,0.1262
SA1,12602172516,12602172516,12602172516,0.0656
SA1,12602172517,12602172517,12602172517,0.0083
SA1,12602172518,12602172518,12602172518,0.084
SA1,12602172519,12602172519,12602172519,0.02
SA1,12602172520,12602172520,12602172520,0.0759
SA1,12602172521,12602172521,12602172521,0.0276
SA1,12602172522,12602172522,12602172522,0.0097
SA1,12602172523,12602172523,12602172523,0.1605
SA1,12602172524,12602172524,12602172524,0.1458
SA1,12602172525,12602172525,12602172525,0.0234
SA1,12602172526,12602172526,12602172526,0.0992
SA1,12701150401,12701150401,12701150401,0.217
SA1,12701150402,12701150402,12701150402,0.0812
SA1,12701150403,12701150403,12701150403,0.1012
SA1,12701150404,12701150404,12701150404,0.08
SA1,12701150405,12701150405,12701150405,0.0642
SA1,12701150406,12701150406,12701150406,0.1976
SA1,12701150407,12701150407,12701150407,0.087
SA1,12701150408,12701150408,12701150408,0.1356
SA1,12701150409,12701150409,12701150409,0.1104
SA1,12701150410,12701150410,12701150410,0.0886
SA1,12701150411,12701150411,12701150411,0.116
SA1,12701150412,12701150412,12701150412,0.0818
SA1,12701150413,12701150413,12701150413,0.2447
SA1,12701150414,12701150414,12701150414,0.151
SA1,12701150415,12701150415,12701150415,0.0958
SA1,12701150416,12701150416,12701150416,0.1042
SA1,12701150417,12701150417,12701150417,0.1691
SA1,12701150418,12701150418,12701150418,0.1238
SA1,12701150419,12701150419,12701150419,0.2091
SA1,12701150420,12701150420,12701150420,0.2353
SA1,12701150421,12701150421,12701150421,0.0756
SA1,12701150422,12701150422,12701150422,0.1688
SA1,12701150423,12701150423,12701150423,0.1995
SA1,12701150424,12701150424,12701150424,0.1741
SA1,12701150425,12701150425,12701150425,0.1008
SA1,12701150426,12701150426,12701150426,0.0864
SA1,12701150427,12701150427,12701150427,0.1135
SA1,12701150428,12701150428,12701150428,0.146
SA1,12701150429,12701150429,12701150429,0.1957
SA1,12701150430,12701150430,12701150430,0.095
SA1,12701150431,12701150431,12701150431,0.278
SA1,12701150432,12701150432,12701150432,0.0724
SA1,12701150433,12701150433,12701150433,0.1161
SA1,12701150434,12701150434,12701150434,0.1
SA1,12701150435,12701150435,12701150435,0.0606
SA1,12701150436,12701150436,12701150436,0.0762
SA1,12701150437,12701150437,12701150437,0.0742
SA1,12701150438,12701150438,12701150438,0.1722
SA1,12701150439,12701150439,12701150439,0.2001
SA1,12701150440,12701150440,12701150440,0.0893
SA1,12701150441,12701150441,12701150441,0.1749
SA1,12701150502,12701150502,12701150502,2.3523
SA1,12701150503,12701150503,12701150503,1.1658
SA1,12701150505,12701150505,12701150505,2.3319
SA1,12701150506,12701150506,12701150506,3.379
SA1,12701150507,12701150507,12701150507,1.9466
SA1,12701150508,12701150508,12701150508,2.1987
SA1,12701150509,12701150509,12701150509,4.5586
SA1,12701150510,12701150510,12701150510,2.8721
SA1,12701150511,12701150511,12701150511,5.3238
SA1,12701150512,12701150512,12701150512,2.5134
SA1,12701150513,12701150513,12701150513,2.9943
SA1,12701150514,12701150514,12701150514,2.3868
SA1,12701150516,12701150516,12701150516,3.031
SA1,12701150517,12701150517,12701150517,3.4753
SA1,12701150518,12701150518,12701150518,7.7957
SA1,12701150519,12701150519,12701150519,4.2094
SA1,12701150521,12701150521,12701150521,33.9317
SA1,12701150522,12701150522,12701150522,1.0893
SA1,12701150523,12701150523,12701150523,8.3868
SA1,12701150524,12701150524,12701150524,9.8314
SA1,12701150525,12701150525,12701150525,1.2289
SA1,12701150526,12701150526,12701150526,1.9869
SA1,12701150527,12701150527,12701150527,0.6986
SA1,12701150528,12701150528,12701150528,0.1137
SA1,12701150529,12701150529,12701150529,0.913
SA1,12701159201,12701159201,12701159201,7.8236
SA1,12701159202,12701159202,12701159202,9.7538
SA1,12701159301,12701159301,12701159301,0.1311
SA1,12701159302,12701159302,12701159302,0.2544
SA1,12701159303,12701159303,12701159303,0.4214
SA1,12701159304,12701159304,12701159304,0.3273
SA1,12701159305,12701159305,12701159305,0.2797
SA1,12701159306,12701159306,12701159306,0.1765
SA1,12701159307,12701159307,12701159307,0.1144
SA1,12701159308,12701159308,12701159308,0.0418
SA1,12701159309,12701159309,12701159309,0.1082
SA1,12701159310,12701159310,12701159310,0.1691
SA1,12701159311,12701159311,12701159311,0.1332
SA1,12701159312,12701159312,12701159312,0.0994
SA1,12701159313,12701159313,12701159313,0.0568
SA1,12701159314,12701159314,12701159314,0.0616
SA1,12701159315,12701159315,12701159315,0.1026
SA1,12701159316,12701159316,12701159316,0.1342
SA1,12701159317,12701159317,12701159317,1.0438
SA1,12701159318,12701159318,12701159318,0.0923
SA1,12701159401,12701159401,12701159401,0.1141
SA1,12701159402,12701159402,12701159402,0.0753
SA1,12701159403,12701159403,12701159403,0.1237
SA1,12701159404,12701159404,12701159404,0.1231
SA1,12701159405,12701159405,12701159405,0.0539
SA1,12701159406,12701159406,12701159406,0.1641
SA1,12701159407,12701159407,12701159407,0.0534
SA1,12701159408,12701159408,12701159408,0.1476
SA1,12701159409,12701159409,12701159409,0.0756
SA1,12701159410,12701159410,12701159410,0.0781
SA1,12701159411,12701159411,12701159411,0.134
SA1,12701159412,12701159412,12701159412,0.1031
SA1,12701159413,12701159413,12701159413,0.1292
SA1,12701159414,12701159414,12701159414,0.1512
SA1,12701159415,12701159415,12701159415,0.0859
SA1,12701159416,12701159416,12701159416,0.0742
SA1,12701159417,12701159417,12701159417,0.0814
SA1,12701159418,12701159418,12701159418,0.0755
SA1,12701159419,12701159419,12701159419,0.0993
SA1,12701159420,12701159420,12701159420,0.1313
SA1,12701159421,12701159421,12701159421,0.0411
SA1,12701159422,12701159422,12701159422,0.0615
SA1,12701159423,12701159423,12701159423,0.074
SA1,12701159424,12701159424,12701159424,0.2196
SA1,12701159425,12701159425,12701159425,0.1559
SA1,12701159426,12701159426,12701159426,0.1234
SA1,12701159427,12701159427,12701159427,0.0643
SA1,12701159428,12701159428,12701159428,0.1691
SA1,12701159429,12701159429,12701159429,0.0732
SA1,12701159430,12701159430,12701159430,0.0536
SA1,12701159431,12701159431,12701159431,0.0632
SA1,12701159432,12701159432,12701159432,0.0416
SA1,12701159501,12701159501,12701159501,1.9896
SA1,12701159502,12701159502,12701159502,0.0685
SA1,12701159503,12701159503,12701159503,0.2186
SA1,12701159504,12701159504,12701159504,0.1238
SA1,12701159505,12701159505,12701159505,0.183
SA1,12701159506,12701159506,12701159506,0.5886
SA1,12701159507,12701159507,12701159507,0.0535
SA1,12701159508,12701159508,12701159508,0.1626
SA1,12701159509,12701159509,12701159509,0.1298
SA1,12701159510,12701159510,12701159510,0.117
SA1,12701159511,12701159511,12701159511,0.1106
SA1,12701159512,12701159512,12701159512,0.1519
SA1,12701159513,12701159513,12701159513,0.0826
SA1,12701159514,12701159514,12701159514,0.1269
SA1,12701159515,12701159515,12701159515,0.3916
SA1,12701159516,12701159516,12701159516,0.0658
SA1,12701159517,12701159517,12701159517,0.1082
SA1,12701159518,12701159518,12701159518,0.0882
SA1,12701159519,12701159519,12701159519,0.1247
SA1,12701159520,12701159520,12701159520,0.1265
SA1,12701159521,12701159521,12701159521,0.0963
SA1,12701159522,12701159522,12701159522,0.1167
SA1,12701159601,12701159601,12701159601,0.3367
SA1,12701159602,12701159602,12701159602,0.9147
SA1,12701159603,12701159603,12701159603,0.1891
SA1,12701159604,12701159604,12701159604,0.0749
SA1,12701159605,12701159605,12701159605,0.1158
SA1,12701159606,12701159606,12701159606,0.071
SA1,12701159607,12701159607,12701159607,0.1695
SA1,12701159608,12701159608,12701159608,0.3421
SA1,12701159609,12701159609,12701159609,0.1184
SA1,12701159610,12701159610,12701159610,0.1125
SA1,12701159611,12701159611,12701159611,0.0682
SA1,12701159612,12701159612,12701159612,0.1209
SA1,12701159613,12701159613,12701159613,0.134
SA1,12701159614,12701159614,12701159614,0.0788
SA1,12701159615,12701159615,12701159615,0.3459
SA1,12701159616,12701159616,12701159616,0.1433
SA1,12701159617,12701159617,12701159617,0.1044
SA1,12701159618,12701159618,12701159618,0.2265
SA1,12701159619,12701159619,12701159619,0.2045
SA1,12701159620,12701159620,12701159620,0.0934
SA1,12701159621,12701159621,12701159621,0.1619
SA1,12701159701,12701159701,12701159701,0.1835
SA1,12701159703,12701159703,12701159703,0.0747
SA1,12701159704,12701159704,12701159704,0.1517
SA1,12701159706,12701159706,12701159706,0.1076
SA1,12701159707,12701159707,12701159707,0.0848
SA1,12701159708,12701159708,12701159708,0.1281
SA1,12701159710,12701159710,12701159710,0.1142
SA1,12701159711,12701159711,12701159711,0.1119
SA1,12701159712,12701159712,12701159712,4.3077
SA1,12701159714,12701159714,12701159714,0.1846
SA1,12701159715,12701159715,12701159715,0.0714
SA1,12701159716,12701159716,12701159716,0.061
SA1,12701159717,12701159717,12701159717,0.1325
SA1,12701159718,12701159718,12701159718,0.0884
SA1,12701159719,12701159719,12701159719,0.0981
SA1,12701159720,12701159720,12701159720,0.1466
SA1,12701159721,12701159721,12701159721,0.1232
SA1,12701159722,12701159722,12701159722,0.2772
SA1,12701159723,12701159723,12701159723,0.1507
SA1,12701159724,12701159724,12701159724,0.0728
SA1,12701159725,12701159725,12701159725,0.1089
SA1,12701159726,12701159726,12701159726,0.0938
SA1,12701159727,12701159727,12701159727,0.0666
SA1,12701159728,12701159728,12701159728,0.0903
SA1,12701159729,12701159729,12701159729,0.0693
SA1,12701159730,12701159730,12701159730,0.0563
SA1,12701159731,12701159731,12701159731,0.0125
SA1,12701159732,12701159732,12701159732,0.1185
SA1,12701159733,12701159733,12701159733,0.0775
SA1,12701159734,12701159734,12701159734,0.0738
SA1,12701159735,12701159735,12701159735,0.0707
SA1,12701159736,12701159736,12701159736,0.0605
SA1,12701159737,12701159737,12701159737,0.0779
SA1,12701159738,12701159738,12701159738,0.072
SA1,12701159739,12701159739,12701159739,0.3635
SA1,12701159740,12701159740,12701159740,0.4243
SA1,12701159741,12701159741,12701159741,0.0703
SA1,12701159742,12701159742,12701159742,0.1817
SA1,12701159743,12701159743,12701159743,0.0693
SA1,12701159744,12701159744,12701159744,0.2642
SA1,12701159745,12701159745,12701159745,0.1057
SA1,12701159746,12701159746,12701159746,0.0644
SA1,12701172601,12701172601,12701172601,0.1408
SA1,12701172602,12701172602,12701172602,1.0613
SA1,12701172603,12701172603,12701172603,30.8941
SA1,12701172604,12701172604,12701172604,0.4119
SA1,12701172605,12701172605,12701172605,2.6721
SA1,12701172606,12701172606,12701172606,2.1521
SA1,12701172607,12701172607,12701172607,2.9068
SA1,12701172608,12701172608,12701172608,0.1478
SA1,12701172609,12701172609,12701172609,0.1109
SA1,12701172610,12701172610,12701172610,0.1463
SA1,12701172611,12701172611,12701172611,8.0868
SA1,12701172612,12701172612,12701172612,0.4967
SA1,12701172613,12701172613,12701172613,19.8796
SA1,12701172614,12701172614,12701172614,3.7848
SA1,12701172615,12701172615,12701172615,0.9738
SA1,12701172701,12701172701,12701172701,0.1745
SA1,12701172702,12701172702,12701172702,0.2562
SA1,12701172703,12701172703,12701172703,0.1163
SA1,12701172704,12701172704,12701172704,0.0828
SA1,12701172705,12701172705,12701172705,0.1397
SA1,12701172706,12701172706,12701172706,0.0795
SA1,12701172707,12701172707,12701172707,0.093
SA1,12701172708,12701172708,12701172708,0.0906
SA1,12701172709,12701172709,12701172709,0.0909
SA1,12701172710,12701172710,12701172710,0.087
SA1,12701172711,12701172711,12701172711,0.0956
SA1,12701172712,12701172712,12701172712,1.0713
SA1,12701172713,12701172713,12701172713,0.1506
SA1,12701172714,12701172714,12701172714,0.0541
SA1,12701172715,12701172715,12701172715,0.1319
SA1,12701172716,12701172716,12701172716,0.0717
SA1,12701172717,12701172717,12701172717,0.069
SA1,12701172718,12701172718,12701172718,0.1235
SA1,12701172719,12701172719,12701172719,0.0973
SA1,12701172720,12701172720,12701172720,0.0482
SA1,12701172721,12701172721,12701172721,0.1198
SA1,12701172722,12701172722,12701172722,2.387
SA1,12701172723,12701172723,12701172723,0.5048
SA1,12701172724,12701172724,12701172724,0.0673
SA1,12701172725,12701172725,12701172725,0.1433
SA1,12701172726,12701172726,12701172726,0.1996
SA1,12701172727,12701172727,12701172727,0.0735
SA1,12701172728,12701172728,12701172728,0.0599
SA1,12701172729,12701172729,12701172729,0.0481
SA1,12701172730,12701172730,12701172730,0.0717
SA1,12701172731,12701172731,12701172731,0.0856
SA1,12701172732,12701172732,12701172732,0.1725
SA1,12701172733,12701172733,12701172733,0.6286
SA1,12701172734,12701172734,12701172734,0.0629
SA1,12701172735,12701172735,12701172735,0.2315
SA1,12701172736,12701172736,12701172736,0.5134
SA1,12701172737,12701172737,12701172737,0.1076
SA1,12701172738,12701172738,12701172738,0.1226
SA1,12701172801,12701172801,12701172801,0.2711
SA1,12701172802,12701172802,12701172802,0.1234
SA1,12701172803,12701172803,12701172803,0.0682
SA1,12701172804,12701172804,12701172804,0.137
SA1,12701172805,12701172805,12701172805,0.908
SA1,12701172806,12701172806,12701172806,0.1202
SA1,12701172807,12701172807,12701172807,0.0689
SA1,12701172808,12701172808,12701172808,1.9772
SA1,12701172809,12701172809,12701172809,1.7695
SA1,12701172810,12701172810,12701172810,0.7543
SA1,12701172811,12701172811,12701172811,0.0915
SA1,12701172812,12701172812,12701172812,2.521
SA1,12701172813,12701172813,12701172813,2.4591
SA1,12701172814,12701172814,12701172814,2.3624
SA1,12701172815,12701172815,12701172815,0.4976
SA1,12701172816,12701172816,12701172816,0.1471
SA1,12701172817,12701172817,12701172817,0.0932
SA1,12701172818,12701172818,12701172818,1.0034
SA1,12701172819,12701172819,12701172819,0.093
SA1,12701172820,12701172820,12701172820,0.0677
SA1,12701172821,12701172821,12701172821,0.6465
SA1,12701172822,12701172822,12701172822,0.6919
SA1,12701172823,12701172823,12701172823,1.1965
SA1,12701172824,12701172824,12701172824,2.8235
SA1,12701172825,12701172825,12701172825,1.9856
SA1,12701172826,12701172826,12701172826,3.7853
SA1,12701172827,12701172827,12701172827,3.0659
SA1,12701172828,12701172828,12701172828,0.3276
SA1,12701172829,12701172829,12701172829,1.5509
SA1,12701172830,12701172830,12701172830,1.4149
SA1,12701172831,12701172831,12701172831,3.2493
SA1,12701172832,12701172832,12701172832,0.0835
SA1,12701172901,12701172901,12701172901,0.0944
SA1,12701172902,12701172902,12701172902,0.0608
SA1,12701172903,12701172903,12701172903,0.1163
SA1,12701172904,12701172904,12701172904,0.1388
SA1,12701172905,12701172905,12701172905,0.6494
SA1,12701172906,12701172906,12701172906,0.1755
SA1,12701172907,12701172907,12701172907,0.0939
SA1,12701172908,12701172908,12701172908,0.2105
SA1,12701172909,12701172909,12701172909,0.174
SA1,12701172910,12701172910,12701172910,7.6634
SA1,12701172911,12701172911,12701172911,0.0805
SA1,12701172912,12701172912,12701172912,0.074
SA1,12701172913,12701172913,12701172913,0.2145
SA1,12701172914,12701172914,12701172914,0.0874
SA1,12701172915,12701172915,12701172915,0.0651
SA1,12701172916,12701172916,12701172916,0.0959
SA1,12701172917,12701172917,12701172917,0.2243
SA1,12701172918,12701172918,12701172918,0.1041
SA1,12701172919,12701172919,12701172919,0.5356
SA1,12701172920,12701172920,12701172920,0.1025
SA1,12701172921,12701172921,12701172921,0.1546
SA1,12701172922,12701172922,12701172922,0.1962
SA1,12701172923,12701172923,12701172923,0.1511
SA1,12701172924,12701172924,12701172924,0.0799
SA1,12701172925,12701172925,12701172925,0.0965
SA1,12701172926,12701172926,12701172926,0.229
SA1,12701172927,12701172927,12701172927,0.1079
SA1,12701172928,12701172928,12701172928,0.1291
SA1,12701172929,12701172929,12701172929,0.1351
SA1,12701172930,12701172930,12701172930,0.0986
SA1,12701172931,12701172931,12701172931,0.0778
SA1,12701172932,12701172932,12701172932,0.1001
SA1,12701172933,12701172933,12701172933,0.0871
SA1,12701172934,12701172934,12701172934,0.2081
SA1,12701172935,12701172935,12701172935,0.1171
SA1,12701172936,12701172936,12701172936,0.1022
SA1,12701172937,12701172937,12701172937,0.2164
SA1,12702150901,12702150901,12702150901,0.063
SA1,12702150902,12702150902,12702150902,0.1485
SA1,12702150903,12702150903,12702150903,0.0956
SA1,12702150904,12702150904,12702150904,0.1606
SA1,12702150905,12702150905,12702150905,0.2517
SA1,12702150906,12702150906,12702150906,0.1678
SA1,12702150907,12702150907,12702150907,0.1414
SA1,12702150908,12702150908,12702150908,0.1628
SA1,12702150909,12702150909,12702150909,0.1733
SA1,12702150910,12702150910,12702150910,0.1725
SA1,12702150911,12702150911,12702150911,0.1478
SA1,12702150912,12702150912,12702150912,0.1037
SA1,12702150913,12702150913,12702150913,0.1319
SA1,12702150914,12702150914,12702150914,0.2234
SA1,12702150915,12702150915,12702150915,0.1182
SA1,12702150916,12702150916,12702150916,0.0889
SA1,12702150917,12702150917,12702150917,0.099
SA1,12702150918,12702150918,12702150918,0.2166
SA1,12702150919,12702150919,12702150919,0.1291
SA1,12702150920,12702150920,12702150920,0.1244
SA1,12702150921,12702150921,12702150921,0.0731
SA1,12702150922,12702150922,12702150922,0.0858
SA1,12702150923,12702150923,12702150923,0.0938
SA1,12702150924,12702150924,12702150924,0.0705
SA1,12702150925,12702150925,12702150925,0.22
SA1,12702150926,12702150926,12702150926,0.0688
SA1,12702150927,12702150927,12702150927,0.228
SA1,12702150928,12702150928,12702150928,0.2385
SA1,12702150929,12702150929,12702150929,0.127
SA1,12702150930,12702150930,12702150930,0.1238
SA1,12702150935,12702150935,12702150935,0.2256
SA1,12702150936,12702150936,12702150936,0.2117
SA1,12702150937,12702150937,12702150937,0.1086
SA1,12702150938,12702150938,12702150938,0.2157
SA1,12702150939,12702150939,12702150939,0.0967
SA1,12702150940,12702150940,12702150940,0.0809
SA1,12702151001,12702151001,12702151001,0.13
SA1,12702151002,12702151002,12702151002,0.1251
SA1,12702151003,12702151003,12702151003,0.0809
SA1,12702151004,12702151004,12702151004,0.1214
SA1,12702151005,12702151005,12702151005,0.2211
SA1,12702151006,12702151006,12702151006,0.1556
SA1,12702151007,12702151007,12702151007,0.1315
SA1,12702151008,12702151008,12702151008,0.1021
SA1,12702151009,12702151009,12702151009,0.1145
SA1,12702151010,12702151010,12702151010,0.0666
SA1,12702151011,12702151011,12702151011,0.0908
SA1,12702151012,12702151012,12702151012,0.1228
SA1,12702151013,12702151013,12702151013,0.1325
SA1,12702151014,12702151014,12702151014,0.1181
SA1,12702151015,12702151015,12702151015,0.0844
SA1,12702151016,12702151016,12702151016,0.0904
SA1,12702151017,12702151017,12702151017,0.1432
SA1,12702151018,12702151018,12702151018,0.1123
SA1,12702151019,12702151019,12702151019,0.1427
SA1,12702151020,12702151020,12702151020,0.058
SA1,12702151021,12702151021,12702151021,0.0917
SA1,12702151022,12702151022,12702151022,0.1172
SA1,12702151023,12702151023,12702151023,2.4576
SA1,12702151024,12702151024,12702151024,0.1383
SA1,12702151025,12702151025,12702151025,1.0896
SA1,12702151026,12702151026,12702151026,0.089
SA1,12702151027,12702151027,12702151027,0.2799
SA1,12702151028,12702151028,12702151028,0.0684
SA1,12702151029,12702151029,12702151029,0.1085
SA1,12702151030,12702151030,12702151030,0.1395
SA1,12702151031,12702151031,12702151031,0.1386
SA1,12702151032,12702151032,12702151032,0.1747
SA1,12702151033,12702151033,12702151033,0.1709
SA1,12702151034,12702151034,12702151034,0.1838
SA1,12702151035,12702151035,12702151035,0.0745
SA1,12702151036,12702151036,12702151036,0.1467
SA1,12702151037,12702151037,12702151037,0.1545
SA1,12702151038,12702151038,12702151038,0.0869
SA1,12702151039,12702151039,12702151039,0.1084
SA1,12702151040,12702151040,12702151040,0.0807
SA1,12702151041,12702151041,12702151041,0.1998
SA1,12702151042,12702151042,12702151042,0.1389
SA1,12702151043,12702151043,12702151043,0.0716
SA1,12702151044,12702151044,12702151044,0.1287
SA1,12702151045,12702151045,12702151045,0.1375
SA1,12702151046,12702151046,12702151046,0.2119
SA1,12702151047,12702151047,12702151047,0.1453
SA1,12702151048,12702151048,12702151048,0.1361
SA1,12702151049,12702151049,12702151049,0.1015
SA1,12702151101,12702151101,12702151101,0.1099
SA1,12702151102,12702151102,12702151102,1.4037
SA1,12702151103,12702151103,12702151103,0.0656
SA1,12702151104,12702151104,12702151104,0.1036
SA1,12702151105,12702151105,12702151105,0.0551
SA1,12702151106,12702151106,12702151106,0.1088
SA1,12702151107,12702151107,12702151107,0.1668
SA1,12702151108,12702151108,12702151108,0.1562
SA1,12702151109,12702151109,12702151109,0.1228
SA1,12702151110,12702151110,12702151110,0.2029
SA1,12702151111,12702151111,12702151111,0.1958
SA1,12702151112,12702151112,12702151112,0.2219
SA1,12702151113,12702151113,12702151113,0.0334
SA1,12702151114,12702151114,12702151114,0.0238
SA1,12702151115,12702151115,12702151115,0.0397
SA1,12702151116,12702151116,12702151116,0.0233
SA1,12702151117,12702151117,12702151117,0.0329
SA1,12702151118,12702151118,12702151118,0.0351
SA1,12702151119,12702151119,12702151119,0.0445
SA1,12702151120,12702151120,12702151120,0.1488
SA1,12702151121,12702151121,12702151121,0.0837
SA1,12702151122,12702151122,12702151122,0.095
SA1,12702151123,12702151123,12702151123,0.0223
SA1,12702151124,12702151124,12702151124,0.0194
SA1,12702151125,12702151125,12702151125,0.0214
SA1,12702151126,12702151126,12702151126,0.0254
SA1,12702151127,12702151127,12702151127,0.0322
SA1,12702151128,12702151128,12702151128,0.075
SA1,12702151129,12702151129,12702151129,0.0214
SA1,12702151130,12702151130,12702151130,0.0317
SA1,12702151131,12702151131,12702151131,0.1549
SA1,12702151132,12702151132,12702151132,0.0724
SA1,12702151133,12702151133,12702151133,0.1689
SA1,12702151134,12702151134,12702151134,0.1744
SA1,12702151135,12702151135,12702151135,0.0394
SA1,12702151136,12702151136,12702151136,0.1442
SA1,12702151137,12702151137,12702151137,0.3014
SA1,12702151138,12702151138,12702151138,0.1408
SA1,12702151139,12702151139,12702151139,0.3535
SA1,12702151140,12702151140,12702151140,0.0927
SA1,12702151141,12702151141,12702151141,0.2994
