ASGS_Structure,Census_Code_2021,AGSS_Code_2021,Census_Name_2021,Area sqkm
CED,CED697,697,Migratory - Offshore - Shipping (Tas.),0
CED,CED701,701,Lingiari,1348089.9937
CED,CED702,702,Solomon,194.3608
CED,CED794,794,No usual address (NT),0
CED,CED797,797,Migratory - Offshore - Shipping (NT),0
CED,CED801,801,Bean,1914.0064
CED,CED802,802,Canberra,311.9225
CED,CED803,803,Fenner,238.0847
CED,CED894,894,No usual address (ACT),0
CED,CED897,897,Migratory - Offshore - Shipping (ACT),0
CED,CED994,994,No usual address (OT),0
CED,CED997,997,Migratory - Offshore - Shipping (OT),0
SED,SED10001,10001,Albury,19684.1233
SED,SED10002,10002,Auburn,38.4245
SED,SED10003,10003,Ballina,1050.7719
SED,SED10004,10004,Balmain,13.2658
SED,SED10005,10005,Bankstown,27.2579
SED,SED10006,10006,Barwon,355955.4464
SED,SED10007,10007,Bathurst,15013.0528
SED,SED10008,10008,Baulkham Hills,41.7093
SED,SED10009,10009,Bega,9706.6708
SED,SED10010,10010,Blacktown,32.9722
SED,SED10011,10011,Blue Mountains,1423.125
SED,SED10012,10012,Cabramatta,25.6886
SED,SED10013,10013,Camden,332.0119
SED,SED10014,10014,Campbelltown,235.0776
SED,SED10015,10015,Canterbury,20.8398
SED,SED10016,10016,Castle Hill,98.001
SED,SED10017,10017,Cessnock,4412.9868
SED,SED10018,10018,Charlestown,62.5461
SED,SED10019,10019,Clarence,13476.0927
SED,SED10020,10020,Coffs Harbour,1173.706
SED,SED10021,10021,Coogee,12.7241
SED,SED10022,10022,Cootamundra,34704.5642
SED,SED10023,10023,Cronulla,42.9759
SED,SED10024,10024,Davidson,75.4806
SED,SED10025,10025,Drummoyne,18.4448
SED,SED10026,10026,Dubbo,17317.1554
SED,SED10027,10027,East Hills,38.8251
SED,SED10028,10028,Epping,31.5812
SED,SED10029,10029,Fairfield,27.5386
SED,SED10030,10030,Gosford,799.9234
SED,SED10031,10031,Goulburn,18810.787
SED,SED10032,10032,Granville,22.6361
SED,SED10033,10033,Hawkesbury,3161.7485
SED,SED10034,10034,Heathcote,374.8572
SED,SED10035,10035,Heffron,33.4565
SED,SED10036,10036,Holsworthy,131.1765
SED,SED10037,10037,Hornsby,294.5085
SED,SED10038,10038,Keira,195.6076
SED,SED10039,10039,Kiama,2195.2635
SED,SED10040,10040,Kogarah,17.7615
SED,SED10041,10041,Ku-ring-gai,52.4226
SED,SED10042,10042,Lake Macquarie,478.2644
SED,SED10043,10043,Lakemba,23.6096
SED,SED10044,10044,Lane Cove,31.426
SED,SED10045,10045,Lismore,13003.4953
SED,SED10046,10046,Liverpool,28.9289
SED,SED10047,10047,Londonderry,185.0822
SED,SED10048,10048,Macquarie Fields,92.7141
SED,SED10049,10049,Maitland,391.5089
SED,SED10050,10050,Manly,24.7921
SED,SED10051,10051,Maroubra,33.5587
SED,SED10052,10052,Miranda,30.9501
SED,SED10053,10053,Monaro,20483.7979
SED,SED10054,10054,Mount Druitt,39.8304
SED,SED10055,10055,Mulgoa,273.1094
SED,SED10056,10056,Murray,107333.1369
SED,SED10057,10057,Myall Lakes,5013.4551
SED,SED10058,10058,Newcastle,96.0808
SED,SED10059,10059,Newtown,10.3058
SED,SED10060,10060,North Shore,15.6539
SED,SED10061,10061,Northern Tablelands,53083.0644
SED,SED10062,10062,Oatley,24.0679
SED,SED10063,10063,Orange,16974.3072
SED,SED10064,10064,Oxley,9263.2462
SED,SED10065,10065,Parramatta,35.9284
SED,SED10066,10066,Penrith,74.1361
SED,SED10067,10067,Pittwater,153.8965
SED,SED10068,10068,Port Macquarie,1416.6524
SED,SED10069,10069,Port Stephens,1165.3131
SED,SED10070,10070,Prospect,69.5288
SED,SED10071,10071,Riverstone,73.7265
SED,SED10072,10072,Rockdale,21.1501
SED,SED10073,10073,Ryde,27.8286
SED,SED10074,10074,Seven Hills,31.8131
SED,SED10075,10075,Shellharbour,299.932
SED,SED10076,10076,South Coast,2753.6115
SED,SED10077,10077,Strathfield,22.7889
SED,SED10078,10078,Summer Hill,15.7888
SED,SED10079,10079,Swansea,134.065
SED,SED10080,10080,Sydney,10.0867
SED,SED10081,10081,Tamworth,21699.0151
SED,SED10082,10082,Terrigal,115.3885
SED,SED10083,10083,The Entrance,97.8768
SED,SED10084,10084,Tweed,500.4843
SED,SED10085,10085,Upper Hunter,27649.2833
SED,SED10086,10086,Vaucluse,15.5542
SED,SED10087,10087,Wagga Wagga,12108.5085
SED,SED10088,10088,Wakehurst,39.777
SED,SED10089,10089,Wallsend,116.7402
SED,SED10090,10090,Willoughby,21.8714
SED,SED10091,10091,Wollondilly,3335.1419
SED,SED10092,10092,Wollongong,78.8145
SED,SED10093,10093,Wyong,595.3615
SED,SED19494,19494,No usual address (NSW),0
SED,SED19797,19797,Migratory - Offshore - Shipping (NSW),0
SED,SED20106,20106,Albert Park (Southern Metropolitan),21.4744
SED,SED20207,20207,Altona (Western Metropolitan),78.0601
SED,SED20302,20302,Bass (Eastern Victoria),1397.6328
SED,SED20401,20401,Bayswater (Eastern Metropolitan),40.5184
SED,SED20508,20508,Bellarine (Western Victoria),367.8683
SED,SED20604,20604,Benambra (Northern Victoria),10077.1374
SED,SED20704,20704,Bendigo East (Northern Victoria),2658.0245
SED,SED20804,20804,Bendigo West (Northern Victoria),1524.8438
SED,SED20906,20906,Bentleigh (Southern Metropolitan),21.4398
SED,SED21001,21001,Box Hill (Eastern Metropolitan),25.0789
SED,SED21106,21106,Brighton (Southern Metropolitan),18.789
SED,SED21203,21203,Broadmeadows (Northern Metropolitan),48.4232
SED,SED21303,21303,Brunswick (Northern Metropolitan),16.4504
SED,SED21401,21401,Bulleen (Eastern Metropolitan),35.967
SED,SED21503,21503,Bundoora (Northern Metropolitan),30.8762
SED,SED21608,21608,Buninyong (Western Victoria),3099.3346
SED,SED21706,21706,Burwood (Southern Metropolitan),24.5556
SED,SED21805,21805,Carrum (South-Eastern Metropolitan),88.5203
SED,SED21906,21906,Caulfield (Southern Metropolitan),16.7697
SED,SED22005,22005,Clarinda (South-Eastern Metropolitan),42.8713
SED,SED22105,22105,Cranbourne (South-Eastern Metropolitan),80.0936
SED,SED22201,22201,Croydon (Eastern Metropolitan),32.8945
SED,SED22305,22305,Dandenong (South-Eastern Metropolitan),61.0405
SED,SED22404,22404,Eildon (Northern Victoria),10032.6196
SED,SED22501,22501,Eltham (Eastern Metropolitan),50.5893
SED,SED22607,22607,Essendon (Western Metropolitan),22.6595
SED,SED22704,22704,Euroa (Northern Victoria),11661.9275
SED,SED22802,22802,Evelyn (Eastern Victoria),251.4655
SED,SED22901,22901,Ferntree Gully (Eastern Metropolitan),33.8015
SED,SED23007,23007,Footscray (Western Metropolitan),39.7564
SED,SED23101,23101,Forest Hill (Eastern Metropolitan),25.4308
SED,SED23205,23205,Frankston (South-Eastern Metropolitan),38.563
SED,SED23308,23308,Geelong (Western Victoria),44.4619
SED,SED23402,23402,Gembrook (Eastern Victoria),462.9469
SED,SED23502,23502,Gippsland East (Eastern Victoria),27538.0194
SED,SED23602,23602,Gippsland South (Eastern Victoria),7265.8576
SED,SED23702,23702,Hastings (Eastern Victoria),474.1413
SED,SED23806,23806,Hawthorn (Southern Metropolitan),18.9271
SED,SED23901,23901,Ivanhoe (Eastern Metropolitan),31.8843
SED,SED24006,24006,Kew (Southern Metropolitan),27.8508
SED,SED24105,24105,Keysborough (South-Eastern Metropolitan),46.9472
SED,SED24207,24207,Kororoit (Western Metropolitan),204.6778
SED,SED24308,24308,Lara (Western Victoria),694.1251
SED,SED24408,24408,Lowan (Western Victoria),39264.8169
SED,SED24504,24504,Macedon (Northern Victoria),3472.0892
SED,SED24606,24606,Malvern (Southern Metropolitan),19.2193
SED,SED24703,24703,Melbourne (Northern Metropolitan),27.5507
SED,SED24808,24808,Melton (Western Victoria),254.9708
SED,SED24904,24904,Mildura (Northern Victoria),35693.0131
SED,SED25003,25003,Mill Park (Northern Metropolitan),44.0897
SED,SED25102,25102,Monbulk (Eastern Victoria),264.9874
SED,SED25205,25205,Mordialloc (South-Eastern Metropolitan),37.4037
SED,SED25302,25302,Mornington (Eastern Victoria),153.4485
SED,SED25402,25402,Morwell (Eastern Victoria),1650.4831
SED,SED25501,25501,Mount Waverley (Eastern Metropolitan),25.5633
SED,SED25605,25605,Mulgrave (South-Eastern Metropolitan),30.8609
SED,SED25704,25704,Murray Plains (Northern Victoria),11896.2983
SED,SED25802,25802,Narracan (Eastern Victoria),4442.6219
SED,SED25905,25905,Narre Warren North (South-Eastern Metropolitan),55.9557
SED,SED26005,26005,Narre Warren South (South-Eastern Metropolitan),40.3282
SED,SED26102,26102,Nepean (Eastern Victoria),428.6112
SED,SED26207,26207,Niddrie (Western Metropolitan),35.0838
SED,SED26303,26303,Northcote (Northern Metropolitan),21.1506
SED,SED26406,26406,Oakleigh (Southern Metropolitan),27.2018
SED,SED26504,26504,Ovens Valley (Northern Victoria),9628.1931
SED,SED26603,26603,Pascoe Vale (Northern Metropolitan),26.6711
SED,SED26708,26708,Polwarth (Western Victoria),12478.6078
SED,SED26806,26806,Prahran (Southern Metropolitan),11.9068
SED,SED26903,26903,Preston (Northern Metropolitan),24.6133
SED,SED27003,27003,Richmond (Northern Metropolitan),14.0788
SED,SED27101,27101,Ringwood (Eastern Metropolitan),28.4801
SED,SED27208,27208,Ripon (Western Victoria),16773.4301
SED,SED27305,27305,Rowville (South-Eastern Metropolitan),53.0248
SED,SED27406,27406,Sandringham (Southern Metropolitan),24.4616
SED,SED27504,27504,Shepparton (Northern Victoria),3315.7461
SED,SED27608,27608,South Barwon (Western Victoria),516.6976
SED,SED27708,27708,South-West Coast (Western Victoria),5885.6693
SED,SED27807,27807,St Albans (Western Metropolitan),34.8497
SED,SED27907,27907,Sunbury (Western Metropolitan),339.9811
SED,SED28007,28007,Sydenham (Western Metropolitan),60.3245
SED,SED28107,28107,Tarneit (Western Metropolitan),124.0833
SED,SED28203,28203,Thomastown (Northern Metropolitan),102.487
SED,SED28301,28301,Warrandyte (Eastern Metropolitan),89.7774
SED,SED28408,28408,Wendouree (Western Victoria),114.1177
SED,SED28507,28507,Werribee (Western Metropolitan),377.94
SED,SED28607,28607,Williamstown (Western Metropolitan),33.5517
SED,SED28704,28704,Yan Yean (Northern Victoria),596.6123
SED,SED28803,28803,Yuroke (Northern Metropolitan),179.8778
SED,SED29494,29494,No usual address (Vic.),0
SED,SED29797,29797,Migratory - Offshore - Shipping (Vic.),0
SED,SED30001,30001,Algester,66.1897
SED,SED30002,30002,Aspley,35.4461
SED,SED30003,30003,Bancroft,74.6165
SED,SED30004,30004,Barron River,636.1469
SED,SED30005,30005,Bonney,29.201
SED,SED30006,30006,Broadwater,133.6432
SED,SED30007,30007,Buderim,67.0129
SED,SED30008,30008,Bulimba,28.9215
SED,SED30009,30009,Bundaberg,106.6426
SED,SED30010,30010,Bundamba,149.5562
